1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,2,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,2,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,5,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,4,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,2,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,5,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,2,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,5,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,6,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,2,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,5,0.833
1,1,0.833
1,4,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,2,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,5,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,3,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,1,0.833
1,6,0.833
1,1,0.833
